Repo,Submodule,LOC,Dependencies
apache__hertzbeat,C:\Users\tyin363\Documents\repos\apache__hertzbeat\hertzbeat-push,596,1542
apache__hertzbeat,C:\Users\tyin363\Documents\repos\apache__hertzbeat\hertzbeat-remoting,917,1539
apache__hertzbeat,C:\Users\tyin363\Documents\repos\apache__hertzbeat\hertzbeat-warehouse,6230,1553
apache__hertzbeat,C:\Users\tyin363\Documents\repos\apache__hertzbeat\template-marketplace\hertzbeat-template-hub,8898,1525
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-benchmarking,1935,98
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-calcite,76171,108
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-cli,1532,99
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-core,8268,123
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-data,8372,97
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-dem,2166,96
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-flatgeobuf,2909,97
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-geoparquet,1979,105
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-maplibre,8810,101
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-openstreetmap,24364,99
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-pmtiles,2871,99
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-postgres,4474,100
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-rpsl,483,97
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-server,699,103
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-shapefile,1713,96
apache__incubator-baremaps,C:\Users\tyin363\Documents\repos\apache__incubator-baremaps\baremaps-testing,518,96
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\core\optaplanner-constraint-drl,4748,2404
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\core\optaplanner-constraint-streams-bavet,17140,2399
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\core\optaplanner-constraint-streams-common,16433,2397
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\core\optaplanner-constraint-streams-drools,8341,2407
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\core\optaplanner-core-impl,146138,2404
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-benchmark,14753,2411
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-examples,57229,2417
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-persistence\optaplanner-persistence-common,117,2391
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-persistence\optaplanner-persistence-jackson,2024,2397
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-persistence\optaplanner-persistence-jaxb,1552,2397
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-persistence\optaplanner-persistence-jpa,1188,2395
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-persistence\optaplanner-persistence-jsonb,1199,2396
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-persistence\optaplanner-persistence-xstream,1463,2397
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus\deployment,4528,2398
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus\devui-integration-test,345,2394
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus\drl-integration-test,247,2393
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus\integration-test,328,2392
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus\reflection-integration-test,265,2392
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus\runtime,1199,2393
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-benchmark\deployment,796,2399
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-benchmark\integration-test,332,2393
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-benchmark\runtime,325,2392
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-jackson\deployment,34,2392
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-jackson\integration-test,236,2394
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-jackson\runtime,32,2393
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-jsonb\deployment,42,2392
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-jsonb\integration-test,236,2394
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-quarkus-integration\optaplanner-quarkus-jsonb\runtime,34,2391
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-spring-integration\optaplanner-spring-boot-autoconfigure,2036,2424
apache__incubator-kie-optaplanner,C:\Users\tyin363\Documents\repos\apache__incubator-kie-optaplanner\optaplanner-test,3417,2399
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\jdbc,485,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\mqtt,86,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\mqtt-customize,64,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\pipe-count-point-processor,77,165
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\pipe-opc-ua-sink,375,164
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\rest-java-example,765,166
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\schema,122,164
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\session,3166,164
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\trigger,227,164
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\example\udf,868,164
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\integration-test,240059,192
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-api\external-api,104,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-api\pipe-api,2107,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-api\trigger-api,302,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-api\udf-api,4507,163
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-client\cli,11306,186
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-client\isession,1778,168
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-client\jdbc,10381,175
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-client\service-rpc,7068,171
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-client\session,23134,173
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\confignode,101841,190
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\consensus,15922,185
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\datanode,751552,241
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\metrics\core,1225,166
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\metrics\interface,6433,178
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\node-commons,79553,199
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-core\relational-grammar,41812,164
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\iotdb-protocol\openapi\target\generated-sources\java,4742,15
apache__iotdb,C:\Users\tyin363\Documents\repos\apache__iotdb\library-udf,13593,172
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-aws-ext,1768,38
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-core,215612,56
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-data,12373,38
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jca,2141,37
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr-client,547,38
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr-commons,32914,35
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr-server,25980,49
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr-servlet,1211,32
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr-tests,59756,32
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr2dav,283,40
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-jcr2spi,42950,40
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi,5594,32
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi-commons,69343,37
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi2dav,11823,50
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi2jcr,3565,44
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-standalone-components,9288,47
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-vfs-ext,2333,41
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-webapp,1525,44
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-webdav,24912,36
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\test\compatibility\base,158,4
apache__jackrabbit,C:\Users\tyin363\Documents\repos\apache__jackrabbit\test\performance\base,2045,9
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-benchmarks,6043,95
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-cli,5649,96
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-common,65251,89
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-contrib,3191,94
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-core,73036,164
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-git,1576,101
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-ldap,1042,95
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-mina,1007,101
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-netty,1040,168
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-openpgp,1947,90
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-putty,1257,90
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-scp,8139,161
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-sftp,28777,161
apache__mina-sshd,C:\Users\tyin363\Documents\repos\apache__mina-sshd\sshd-spring-sftp,1114,131
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-core,3964,125
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-db,17403,133
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-install,4710,119
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-mediaserver,3025,118
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-screenshare,30,117
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-service,27720,119
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-tests,53,115
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-util,3146,134
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-web,33829,151
apache__openmeetings,C:\Users\tyin363\Documents\repos\apache__openmeetings\openmeetings-webservice,5033,123
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-api,9332,23
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-cli,10700,33
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-formats,19593,29
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-ml\opennlp-dl,1647,29
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-ml\opennlp-ml-bayes,2024,27
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-ml\opennlp-ml-commons,3985,26
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-ml\opennlp-ml-maxent,5029,27
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-ml\opennlp-ml-perceptron,1530,27
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-models,1283,31
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-core\opennlp-runtime,57872,33
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-api,9332,23
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-cli,10700,33
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-formats,19593,29
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-ml\opennlp-dl,1647,29
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-ml\opennlp-ml-bayes,2024,27
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-ml\opennlp-ml-commons,3985,26
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-ml\opennlp-ml-maxent,5029,27
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-ml\opennlp-ml-perceptron,1530,27
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-models,1283,31
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-core\opennlp-runtime,57872,33
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-extensions\opennlp-morfologik,1100,30
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-extensions\opennlp-uima,5227,29
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-distr\target\filtered-md\opennlp-tools,6329,35
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-extensions\opennlp-morfologik,1100,30
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-extensions\opennlp-uima,5227,29
apache__opennlp,C:\Users\tyin363\Documents\repos\apache__opennlp\opennlp-tools,6329,35
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\benchmark,301,34
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\debugger,13100,38
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\examples,17314,44
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\fontbox,33211,34
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\io,5405,33
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\pdfbox,155903,43
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\tools,6005,36
apache__pdfbox,C:\Users\tyin363\Documents\repos\apache__pdfbox\xmpbox,15605,33
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-client,3980,60
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-common,15272,63
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-examples,5810,76
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-experiments,991,60
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-grpc,4419,68
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-metrics-api,489,58
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-metrics-default,550,64
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-metrics-dropwizard3,524,67
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-netty,3095,65
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-server,27483,71
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-server-api,3882,61
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-shell,2277,61
apache__ratis,C:\Users\tyin363\Documents\repos\apache__ratis\ratis-tools,130,59
