submodule,normalised_direct_deps,normalised_transitive_deps
tapdata__tapdata_task-resource-supervisor-module,0,0
tapdata__tapdata_test-run-module,0,0.0
tapdata__tapdata_tm-oss,0,0
tapdata__tapdata_tm-sdk,0.0,0.0
tapdata__tapdata_validator,0.0,0
tcurdt__jdeb_extension,0,0
tcurdt__jdeb_maven,0,0
tcurdt__jdeb_no-datasets,0,0
tcurdt__jdeb_project-build-outputTimestamp,0,0
tcurdt__jdeb_property-expansion,0,0
tcurdt__jdeb_tcurdt__jdeb,0.0,0.0
TDuckCloud__tduck-platform_tduck-account,0.2549019607843137,0.0
TDuckCloud__tduck-platform_tduck-api,1.5,0.0
TDuckCloud__tduck-platform_tduck-common,0.0,0.030303030303030304
TDuckCloud__tduck-platform_tduck-form,0.0,0.0
TDuckCloud__tduck-platform_tduck-storage,0.04,0.0
TDuckCloud__tduck-platform_tduck-webhook,0.0,0
TDuckCloud__tduck-platform_tduck-wx-mp,0.0,0.0
terrier-org__terrier-core_batch-retrieval,0.0,0.0
terrier-org__terrier-core_concurrent,0.0,0.0
terrier-org__terrier-core_docvectors,0.0,0.0
terrier-org__terrier-core_index-api,0.0,0
terrier-org__terrier-core_learning,0.0,0.0
terrier-org__terrier-core_realtime,0.0,0.0
terrier-org__terrier-core_rest-client,0.0,0.0
terrier-org__terrier-core_rest-server,0.0,0.0
terrier-org__terrier-core_retrieval-api,0,0
terrier-org__terrier-core_tests,0.0,0.0
TheKingOfDuck__SinkFinder_TheKingOfDuck__SinkFinder,0.0,0.0
TimefoldAI__timefold-quickstarts_bed-allocation,0.0,0.0
TimefoldAI__timefold-quickstarts_conference-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_employee-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_facility-location,0.0,0.0
TimefoldAI__timefold-quickstarts_flight-crew-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_food-packaging,0.0,0.0
TimefoldAI__timefold-quickstarts_hello-world,0.0,0.0
TimefoldAI__timefold-quickstarts_maintenance-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_meeting-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_order-picking,0.0,0.0
TimefoldAI__timefold-quickstarts_project-job-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_school-timetabling,0.0,0.0
TimefoldAI__timefold-quickstarts_sports-league-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_spring-boot-integration,0.0,0.0
TimefoldAI__timefold-quickstarts_task-assigning,0.0,0.0
TimefoldAI__timefold-quickstarts_tournament-scheduling,0.0,0.0
TimefoldAI__timefold-quickstarts_vehicle-routing,0.0,0.0
tkaczmarzyk__specification-arg-resolver_performance-tests,0.037037037037037035,0.0
tkaczmarzyk__specification-arg-resolver_tkaczmarzyk__specification-arg-resolver,0.010169491525423728,0.0
togglz__togglz_amazon-s3,0.0,0.0
togglz__togglz_appengine,0.0,0
togglz__togglz_autoconfigure,0.0,0.0
togglz__togglz_benchmarks,0.0,0
togglz__togglz_cdi,0.0,0
togglz__togglz_cloud-datastore,0.10526315789473684,0
togglz__togglz_cloud-spanner,0.0,0
togglz__togglz_cloud-storage,0.08,0.0
togglz__togglz_console,0.05263157894736842,0.0
togglz__togglz_core,0.0,0
togglz__togglz_dynamodb,0.0,0.0
togglz__togglz_hazelcast,0.0,0
togglz__togglz_junit,0.0,0.0
togglz__togglz_mongodb,0.0,0.0
togglz__togglz_redis,0.0,0
togglz__togglz_servlet,0.0,0
togglz__togglz_shiro,0.0,0
togglz__togglz_slack,0.0,0.0
togglz__togglz_spock,0.0,0.0
togglz__togglz_spring-boot-hello-world,0.0,0.0
togglz__togglz_spring-boot-hello-world-feature-enum,0.0,0.0
togglz__togglz_spring-boot-no-feature-provider-or-feature-enums,0.0,0.0
togglz__togglz_spring-boot-security,0.0,0.0
togglz__togglz_spring-boot-thymeleaf,0,0.0
togglz__togglz_spring-boot-war,0,0.0
togglz__togglz_spring-core,0.0,0.0
togglz__togglz_spring-security,0.0,0.0
togglz__togglz_spring-web,0.0,0.0
togglz__togglz_test-harness,0.0,0.0
togglz__togglz_testing,0.0,0
tordanik__OSM2World_desktop,0.0,0.0
tordanik__OSM2World_opengl,0.0,0
trekawek__coffee-gb_trekawek__coffee-gb,0.0,0
tuituidan__team-nav_tuituidan__team-nav,0.12844036697247707,0.0
tulskiy__jkeymaster_core,0.425,0
tulskiy__jkeymaster_dbus,0.0,0
turkraft__springfilter_core,0.0,0.0
turkraft__springfilter_jpa,0.24050632911392406,0.0
turkraft__springfilter_jpa-example,0.0,0.0
turkraft__springfilter_jpa-language,0,0
turkraft__springfilter_mongo,0.0,0.0
turkraft__springfilter_mongo-example,0.0,0.0
turkraft__springfilter_mongo-language,0,0
tywo45__t-io_client,0.0,0.0
tywo45__t-io_common,0.0,0.0
tywo45__t-io_core,0.0,0.0
tywo45__t-io_flash-policy-server,0.0,0.0
tywo45__t-io_server,0.0,0.0
uber-common__jvm-profiler_uber-common__jvm-profiler,0.3333333333333333,0.0
ulisesbocchio__jasypt-spring-boot_jasypt-maven-plugin,0.0,0.0
ulisesbocchio__jasypt-spring-boot_jasypt-spring-boot,0.0,0.0
ulisesbocchio__jasypt-spring-boot_jasypt-spring-boot-starter,0,0
undertow-io__undertow_benchmarks,0,0.0
undertow-io__undertow_examples,0,0.0
undertow-io__undertow_parser-generator,0.0,0
undertow-io__undertow_websockets-jsr,0.0,0.0
usdAG__cstc_usdAG__cstc,0.01735357917570499,0.0
vassalengine__vassal_vassal-deprecation,0,0
vaycore__OneScan_burp-extender-api,0,0
veraPDF__veraPDF-library_xmp-core-coverage,0,0
vert-x3__vertx-web_vertx-web-api-service,0.0,0
vert-x3__vertx-web_vertx-web-client,0.0,0
vert-x3__vertx-web_vertx-web-common,0.0,0
vert-x3__vertx-web_vertx-web-graphql,0.0,0.0
vert-x3__vertx-web_vertx-web-openapi-router,0.0,0
vert-x3__vertx-web_vertx-web-proxy,0.0,0
vert-x3__vertx-web_vertx-web-sstore-caffeine,0.0,0
vert-x3__vertx-web_vertx-web-sstore-cookie,0.0,0
vert-x3__vertx-web_vertx-web-sstore-redis,0.0,0
vert-x3__vertx-web_vertx-web-templ-freemarker,0.0,0
vert-x3__vertx-web_vertx-web-templ-handlebars,0.0,0
vert-x3__vertx-web_vertx-web-templ-httl,0.0,0
vert-x3__vertx-web_vertx-web-templ-jte,0.0,0.0
vert-x3__vertx-web_vertx-web-templ-mvel,0.0,0
vert-x3__vertx-web_vertx-web-templ-pebble,0.0,0
vert-x3__vertx-web_vertx-web-templ-pug,0.0,0
vert-x3__vertx-web_vertx-web-templ-rocker,0.0,0
vert-x3__vertx-web_vertx-web-templ-rythm,0.0,0
vert-x3__vertx-web_vertx-web-templ-thymeleaf,0.0,0
vert-x3__vertx-web_vertx-web-validation,0.0,0
victools__jsonschema-generator_jsonschema-examples,0.11764705882352941,0.0
victools__jsonschema-generator_jsonschema-generator,0.0,0
victools__jsonschema-generator_jsonschema-maven-plugin,0.0,0.0
victools__jsonschema-generator_jsonschema-module-jackson,0.11764705882352941,0.0
victools__jsonschema-generator_jsonschema-module-jakarta-validation,0.0,0.0
victools__jsonschema-generator_jsonschema-module-javax-validation,0.0,0
victools__jsonschema-generator_jsonschema-module-swagger-1.5,0.0,0
victools__jsonschema-generator_jsonschema-module-swagger-2,1.0,0.0
vulnersCom__burp-vulners-scanner_vulnersCom__burp-vulners-scanner,0.0,0.0
wayn111__waynboot-mall_waynboot-admin-api,0.0,0.0
wayn111__waynboot-mall_waynboot-data-elastic,0.0,0.0
wayn111__waynboot-mall_waynboot-data-redis,0.0,0.0
wayn111__waynboot-mall_waynboot-job-xxl-job,0.0,0.0
wayn111__waynboot-mall_waynboot-message-consumer,0.0,0.0
wayn111__waynboot-mall_waynboot-message-core,0.0,0.0
wayn111__waynboot-mall_waynboot-mobile-api,0,0.0
wayn111__waynboot-mall_waynboot-monitor,0.0,0.0
wayn111__waynboot-mall_waynboot-util,0.0,0.0
weibocom__motan_codec-extension,0.0,0
weibocom__motan_filter-opentracing,0.125,1.0
weibocom__motan_motan-benchmark-api,0,0
weibocom__motan_motan-benchmark-client,0.0,0.0
weibocom__motan_motan-benchmark-server,0.0,0
weibocom__motan_motan-demo-api,0.0,0.0
weibocom__motan_motan-demo-client,0,0.0
weibocom__motan_motan-demo-server,0.0,0.0
weibocom__motan_motan-manager,0.0,0.0
weibocom__motan_motan-protocol-grpc,0.14705882352941177,1.0610687022900764
weibocom__motan_motan-protocol-restful,0.0,0.0
weibocom__motan_motan-protocol-yar,0.0,0.0
weibocom__motan_motan-registry-consul,0.0,0
weibocom__motan_motan-registry-weibomesh,0.0,0.0
weibocom__motan_motan-registry-zookeeper,0.0,0
weibocom__motan_motan-springsupport,0.0,0.0
weibocom__motan_motan-transport-netty,0.0,0
weibocom__motan_motan-transport-netty4,0.0,0
weibocom__motan_serialization-extension,0.0,0
weld__core_base,0.0,0.0
weld__core_common,0.0,0.0
weld__core_core,0.0,0.0
weld__core_ejb,0.0,0.0
weld__core_groovy-numberguess,0,0
weld__core_jsf,0.0,0
weld__core_jta,0.0,0
weld__core_numberguess,0,0
weld__core_porting-package,0.0,0.0
weld__core_tests,0.0,0.0
weld__core_tests-arquillian,0,0.0
weld__core_tests-common,0.0,0.0
weld__core_web,0.0,0
weld__core_weld-lite-extension-translator,0.0,0.0
wgzhao__dbeaver-agent_wgzhao__dbeaver-agent,0.0,0
Widdit__now-playing-service_Widdit__now-playing-service,0.0,0.0
wildfirechat__app-server_wildfirechat__app-server,0.03816793893129771,0.02564102564102564
wildfirechat__im-server_sdk,0.0,0.0
wimdeblauwe__htmx-spring-boot_htmx-spring-boot,0.0,0.0
wimdeblauwe__htmx-spring-boot_htmx-spring-boot-thymeleaf,0,0.0
winder__Universal-G-Code-Sender_GcodeTools,0.0,0
winder__Universal-G-Code-Sender_ProbeModule,0.0,0
winder__Universal-G-Code-Sender_ugs-classic,0,0
winder__Universal-G-Code-Sender_ugs-cli,0.0,0
winder__Universal-G-Code-Sender_ugs-fx,0.0,0.0
winder__Universal-G-Code-Sender_ugs-pendant,0.24528301886792453,0.0
winder__Universal-G-Code-Sender_ugs-platform-gcode-editor,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-cloud-storage,0.16666666666666666,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-console,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-dro,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-filebrowser,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-jog,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-joystick,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-setup-wizard,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-toolbox,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-plugin-workflow,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-surfacescanner,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-ugscore,0.0,0.0
winder__Universal-G-Code-Sender_ugs-platform-ugslib,0.0,0
winder__Universal-G-Code-Sender_ugs-platform-visualizer,0.0,0.0
winder__Universal-G-Code-Sender_ugs-platform-welcome-page,0.0,0
wvengen__proguard-maven-plugin_simple,0,0
wvengen__proguard-maven-plugin_wvengen__proguard-maven-plugin,0.03636363636363636,0.06451612903225806
X1r0z__JNDIMap_X1r0z__JNDIMap,0.09285714285714286,0.0
xaecbd__KCenter_KCenter-Base,0.08823529411764706,0.3157894736842105
xdevplatform__twitter-api-java-sdk_examples,0.0,0.0
xiaonuobase__Snowy_snowy-common,0.050359712230215826,0.015625
xiaonuobase__Snowy_snowy-plugin-auth,0.037037037037037035,0.673469387755102
xiaonuobase__Snowy_snowy-plugin-auth-api,0.1590909090909091,0
xiaonuobase__Snowy_snowy-plugin-biz,0.0,0
xiaonuobase__Snowy_snowy-plugin-biz-api,0,0
xiaonuobase__Snowy_snowy-plugin-client,0.0,0
xiaonuobase__Snowy_snowy-plugin-client-api,0,0
xiaonuobase__Snowy_snowy-plugin-dev-api,0,0.0
xiaonuobase__Snowy_snowy-plugin-gen,0.0,0.0
xiaonuobase__Snowy_snowy-plugin-gen-api,0,0
xiaonuobase__Snowy_snowy-plugin-mobile,0.0,0
xiaonuobase__Snowy_snowy-plugin-mobile-api,0,0
xiaonuobase__Snowy_snowy-plugin-sys-api,0,0
xiaonuobase__Snowy_snowy-web-app,0.0,0.0
xmlunit__xmlunit_xmlunit-assertj,0.0,0
xmlunit__xmlunit_xmlunit-assertj3,0.0,0
xmlunit__xmlunit_xmlunit-core,0.0,0
xmlunit__xmlunit_xmlunit-jakarta-jaxb-impl,0.0,0
xmlunit__xmlunit_xmlunit-legacy,0.0,0
xmlunit__xmlunit_xmlunit-matchers,0.0,0
xmlunit__xmlunit_xmlunit-placeholders,0,0
xtuhcy__gecco_xtuhcy__gecco,0.4803921568627451,0.0
xuhuisheng__sonar-l10n-zh_xuhuisheng__sonar-l10n-zh,0.0,0
yamcs__yamcs_cascading,0,0
yamcs__yamcs_ccsds-frames,0,0
yamcs__yamcs_packet-viewer,0.0,0
yamcs__yamcs_simulator,0,0
yamcs__yamcs_snippets,0,0
yamcs__yamcs_tests,0,0.0
yamcs__yamcs_yamcs-api,0.0,0
yamcs__yamcs_yamcs-client,0.0,0.37142857142857144
yamcs__yamcs_yamcs-tse,0.0,0
yamcs__yamcs_yamcs-web,0,0
yangzongzhuan__RuoYi-Cloud_ruoyi-api-system,0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-auth,0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-core,0.04582210242587601,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-datascope,0,0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-datasource,0,0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-log,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-redis,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-security,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-sensitive,0.0,0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-swagger,0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-file,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-gateway,0.0,0.010752688172043012
yangzongzhuan__RuoYi-Cloud_ruoyi-gen,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-job,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-monitor,0.0,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-system,0,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-admin,0.0,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-framework,0.0,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-generator,0.0,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-quartz,0.0,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-system,0.0,0
yegor256__qulice_checkstyle-newlines,0,0
yegor256__qulice_checkstyle-violations,0,0
yegor256__qulice_dependency-not-matches-exclude,0,0
yegor256__qulice_dependency-violations,0.0,0
yegor256__qulice_dependency-violations-exclude,0.0,0
yegor256__qulice_hibernate-validator-check,0,0
yegor256__qulice_mod-alpha,0,0
yegor256__qulice_pmd-violations,0,0
yegor256__qulice_qulice-checkstyle,0.0,0
yegor256__qulice_qulice-maven-plugin,0.02702702702702703,0
yegor256__qulice_qulice-pmd,0.0,0
yegor256__qulice_qulice-spi,0.0,0
yegor256__s3auth_s3auth-hosts,0.010309278350515464,0.0
yegor256__s3auth_s3auth-relay,0.0,0.0
yegor256__s3auth_s3auth-rest,0.0,0
yegor256__takes_file-manager,0.0,0
yegor256__xembly_yegor256__xembly,0.0,0
yint-tech__sekiro-open_yint-tech__sekiro-open,0.0,0
youngmonkeys__ezyfox-server_ezyfox-server-boot,0.0,0.0
youngmonkeys__ezyfox-server_ezyfox-server-embedded,0.0,0.0
youngmonkeys__ezyfox-server_ezyfox-server-nio,0.0,0.0
youngmonkeys__ezyfox-server_ezyfox-server-niorunner,0.0,0.0
youngmonkeys__ezyfox-server_ezyfox-server-support,0.0,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-base,0.0,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-jsqlparser,0.0,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-jsqlparser-v46,0.0,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-v312,0.0,0.55
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-v33x,0.0,0.0
yzcheng90__X-SpringBoot_yzcheng90__X-SpringBoot,0.046511627906976744,0.10964912280701754
zccbbg__wms-ruoyi_ruoyi-admin-wms,0,0.0
zccbbg__wms-ruoyi_ruoyi-common-core,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-common-doc,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-common-encrypt,0.0,0.024390243902439025
zccbbg__wms-ruoyi_ruoyi-common-excel,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-common-idempotent,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-common-json,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-common-log,0.0,0
zccbbg__wms-ruoyi_ruoyi-common-mail,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-common-mybatis,0.0,0.11607142857142858
zccbbg__wms-ruoyi_ruoyi-common-oss,0.023809523809523808,0.0
zccbbg__wms-ruoyi_ruoyi-common-ratelimiter,0.0,0
zccbbg__wms-ruoyi_ruoyi-common-redis,0.0,0.0078125
zccbbg__wms-ruoyi_ruoyi-common-satoken,0.0,0.30434782608695654
zccbbg__wms-ruoyi_ruoyi-common-security,0.0,0
zccbbg__wms-ruoyi_ruoyi-common-sensitive,0.0,0
zccbbg__wms-ruoyi_ruoyi-common-sms,0,0
zccbbg__wms-ruoyi_ruoyi-common-translation,0.0,0
zccbbg__wms-ruoyi_ruoyi-common-web,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-demo,0.0,0
zccbbg__wms-ruoyi_ruoyi-generator,0.0,0.0
zccbbg__wms-ruoyi_ruoyi-system,0.0,0
Zerek-Cheng__Simple-Assets-Platform_Zerek-Cheng__Simple-Assets-Platform,0.017857142857142856,0.08670520231213873
zfoo-project__zfoo_boot,0.0,0.0
zfoo-project__zfoo_event,0.0,0.0
zfoo-project__zfoo_hotswap,0.0,0.0
zfoo-project__zfoo_monitor,0.0,0.0
zfoo-project__zfoo_net,0.018779342723004695,0.15217391304347827
zfoo-project__zfoo_orm,0.0,0.0
zfoo-project__zfoo_scheduler,0.0,0.0
zfoo-project__zfoo_storage,0.0,0.0
zuihou__lamp-util_FastDFS_Client,0.0,0
zuihou__lamp-util_lamp-all-boot,0,0
zuihou__lamp-util_lamp-all-cloud,0,0
zuihou__lamp-util_lamp-annotation,0.0,0
zuihou__lamp-util_lamp-cache-starter,0.0,0.0
zuihou__lamp-util_lamp-captcha-starter,0.0,0
zuihou__lamp-util_lamp-cloud-starter,0.0,0.0
zuihou__lamp-util_lamp-core,0.01358695652173913,0.028985507246376812
zuihou__lamp-util_lamp-databases,0.0,0.03431372549019608
zuihou__lamp-util_lamp-echo-starter,0.0,0.0
zuihou__lamp-util_lamp-log-starter,0.0,0.0
zuihou__lamp-util_lamp-mq-starter,0.0,0
zuihou__lamp-util_lamp-mvc,0.0,0.0
zuihou__lamp-util_lamp-scan-starter,0.0,0.0
zuihou__lamp-util_lamp-swagger2-starter,0.0,0.0
zuihou__lamp-util_lamp-uid,0.0,0
zuihou__lamp-util_lamp-validator-starter,0.0,0.0
zuihou__lamp-util_lamp-webmvc,0.0,0.0
zuihou__lamp-util_lamp-xss-starter,0.0,0.0
zuihou__lamp-util_xxl-job-core,0.0,0.11428571428571428
zxing__zxing_javase,0.0,0
zxing__zxing_zxing.appspot.com,0.0,0
zxing__zxing_zxingorg,0.0,0
