project,submodule,total_unique_dependencies,omitted_conflict_count,omitted_conflict_percentage,version_managed_count,version_managed_percentage
Ekryd__sortpom,maven-plugin,26,2,7.69,0,0.0
Ekryd__sortpom,sorter,18,0,0.0,0,0.0
elastic__support-diagnostics,elastic__support-diagnostics,142,18,12.68,0,0.0
elBukkit__MagicPlugin,base_v1_21_4,15,4,26.67,0,0.0
elBukkit__MagicPlugin,common,16,1,6.25,0,0.0
elBukkit__MagicPlugin,main,21,1,4.76,0,0.0
elBukkit__MagicPlugin,v1_20_5,72,6,8.33,0,0.0
elBukkit__MagicPlugin,v1_20_6,72,6,8.33,0,0.0
elBukkit__MagicPlugin,v1_21_0,72,6,8.33,0,0.0
elBukkit__MagicPlugin,v1_21_1,72,6,8.33,0,0.0
elBukkit__MagicPlugin,v1_21_3,84,7,8.33,0,0.0
elBukkit__MagicPlugin,v1_21_4,84,10,11.9,0,0.0
elBukkit__MagicPlugin,v1_21_5,84,10,11.9,0,0.0
elBukkit__MagicPlugin,Magic,108,7,6.48,0,0.0
elBukkit__MagicPlugin,MagicAPI,13,1,7.69,0,0.0
eliasnogueira__selenium-java-lean-test-architecture,eliasnogueira__selenium-java-lean-test-architecture,73,4,5.48,0,0.0
emilybache__Racing-Car-Katas,Leaderboard,7,0,0.0,0,0.0
emilybache__Racing-Car-Katas,TelemetrySystem,7,0,0.0,0,0.0
emilybache__Racing-Car-Katas,TextConverter,7,0,0.0,0,0.0
emilybache__Racing-Car-Katas,TirePressureMonitoringSystem,7,0,0.0,0,0.0
emilybache__Racing-Car-Katas,TurnTicketDispenser,7,0,0.0,0,0.0
emqx__mqtt-jmeter,mqtt_jmeter,128,11,8.59,0,0.0
Endava__cats,Endava__cats,267,5,1.87,42,15.73
EricBerendsen__dvbinspector,EricBerendsen__dvbinspector,12,0,0.0,0,0.0
erupts__erupt,erupt-cloud-server-docker,120,0,0.0,8,6.67
erupts__erupt,erupt-ai,113,0,0.0,11,9.73
erupts__erupt,erupt-annotation,5,0,0.0,1,20.0
erupts__erupt,erupt-cloud-common,5,0,0.0,1,20.0
erupts__erupt,erupt-cloud-node,51,0,0.0,2,3.92
erupts__erupt,erupt-cloud-server,109,0,0.0,8,7.34
erupts__erupt,erupt-core,49,0,0.0,2,4.08
erupts__erupt,erupt-elasticsearch,98,1,1.02,12,12.24
erupts__erupt,erupt-jpa,95,0,0.0,6,6.32
erupts__erupt,erupt-mongodb,53,0,0.0,2,3.77
erupts__erupt,erupt-mybatis-query,53,0,0.0,2,3.77
erupts__erupt,erupt-excel,55,0,0.0,2,3.64
erupts__erupt,erupt-generator,73,0,0.0,4,5.48
erupts__erupt,erupt-job,91,0,0.0,9,9.89
erupts__erupt,erupt-magic-api,117,1,0.85,10,8.55
erupts__erupt,erupt-monitor,67,0,0.0,6,8.96
erupts__erupt,erupt-sample,123,0,0.0,9,7.32
erupts__erupt,erupt-security,103,0,0.0,8,7.77
erupts__erupt,erupt-toolkit,65,0,0.0,6,9.23
erupts__erupt,erupt-tpl,58,0,0.0,2,3.45
erupts__erupt,erupt-upms,127,0,0.0,10,7.87
erupts__erupt,erupt-web,37,0,0.0,2,5.41
erupts__erupt,erupt-websocket,106,0,0.0,8,7.55
ESAPI__esapi-java-legacy,ESAPI__esapi-java-legacy,49,0,0.0,0,0.0
Eugene-Mark__bigdata-file-viewer,Eugene-Mark__bigdata-file-viewer,413,0,0.0,0,0.0
everit-org__json-schema,core,32,2,6.25,0,0.0
everit-org__json-schema,vanilla,22,0,0.0,0,0.0
exomiser__Exomiser,exomiser-core,101,4,3.96,4,3.96
exomiser__Exomiser,exomiser-data-genome,84,2,2.38,6,7.14
exomiser__Exomiser,exomiser-data-phenotype,84,2,2.38,4,4.76
exomiser__Exomiser,exomiser-rest-prioritiser,96,2,2.08,6,6.25
exomiser__Exomiser,exomiser-spring-boot-autoconfigure,79,2,2.53,5,6.33
exomiser__Exomiser,exomiser-spring-boot-test,74,2,2.7,5,6.76
exomiser__Exomiser,exomiser-web,109,4,3.67,5,4.59
eyesmoons__lacus,lacus-admin,303,17,5.61,29,9.57
eyesmoons__lacus,lacus-common,361,20,5.54,32,8.86
eyesmoons__lacus,lacus-core,322,17,5.28,27,8.39
eyesmoons__lacus,lacus-dao,278,16,5.76,28,10.07
eyesmoons__lacus,lacus-datasource-plugin,305,18,5.9,28,9.18
eyesmoons__lacus,lacus-domain,304,17,5.59,29,9.54
eyesmoons__lacus,lacus-flink-sql-app,0,0,0,0,0
eyesmoons__lacus,lacus-rtc-engine,219,28,12.79,18,8.22
eyesmoons__lacus,lacus-service,281,16,5.69,30,10.68
eyesmoons__lacus,lacus-spark-sql-app,144,12,8.33,0,0.0
ezylang__EvalEx,ezylang__EvalEx,14,1,7.14,0,0.0
f4b6a3__uuid-creator,f4b6a3__uuid-creator,3,0,0.0,0,0.0
f4b6a3__uuid-creator,benchmark,6,0,0.0,0,0.0
fabioformosa__quartz-manager,quartz-manager-common,49,0,0.0,0,0.0
fabioformosa__quartz-manager,quartz-manager-starter-api,98,0,0.0,0,0.0
fabioformosa__quartz-manager,quartz-manager-starter-persistence,62,0,0.0,0,0.0
fabioformosa__quartz-manager,quartz-manager-starter-security,90,0,0.0,0,0.0
fabioformosa__quartz-manager,quartz-manager-web-showcase,126,0,0.0,0,0.0
fabric8io__docker-maven-plugin,fabric8io__docker-maven-plugin,113,24,21.24,0,0.0
fabric8io__docker-maven-plugin,buildx,0,0,0,0,0
fabric8io__docker-maven-plugin,buildx-dependencyset,0,0,0,0,0
fabric8io__docker-maven-plugin,buildx-dockerfile,0,0,0,0,0
fabric8io__docker-maven-plugin,buildx-driver-opt,0,0,0,0,0
fabric8io__docker-maven-plugin,dockerfile,5,0,0.0,0,0.0
fabric8io__docker-maven-plugin,dockerfile-base-as-arg,5,0,0.0,0,0.0
fabric8io__docker-maven-plugin,helloworld,3,0,0.0,0,0.0
fabric8io__docker-maven-plugin,multi-assembly,36,1,2.78,0,0.0
fabric8io__docker-maven-plugin,run-java,0,0,0,0,0
fabric8io__docker-maven-plugin,spring-boot-with-jib,46,1,2.17,0,0.0
fabric8io__docker-maven-plugin,zero-config,0,0,0,0,0
fabric8io__docker-maven-plugin,app,33,0,0.0,1,3.03
fabric8io__docker-maven-plugin,multi-architecture,0,0,0,0,0
facebook__facebook-java-business-sdk,facebook__facebook-java-business-sdk,33,6,18.18,0,0.0
facebook__facebook-java-business-sdk,examples,12,0,0.0,0,0.0
fanyong920__jvppeteer,fanyong920__jvppeteer,6,0,0.0,0,0.0
fanyong920__jvppeteer,example,10,1,10.0,0,0.0
fast-excel__fastexcel,fastexcel,19,1,5.26,2,10.53
fast-excel__fastexcel,fastexcel-core,19,1,5.26,0,0.0
fast-excel__fastexcel,fastexcel-support,2,0,0.0,0,0.0
FasterXML__jackson-annotations,FasterXML__jackson-annotations,9,0,0.0,0,0.0
FasterXML__jackson-core,FasterXML__jackson-core,12,0,0.0,0,0.0
FasterXML__jackson-databind,FasterXML__jackson-databind,39,0,0.0,5,12.82
FasterXML__jackson-dataformat-xml,FasterXML__jackson-dataformat-xml,22,0,0.0,0,0.0
FasterXML__jackson-dataformats-binary,avro,24,1,4.17,0,0.0
FasterXML__jackson-dataformats-binary,cbor,12,0,0.0,0,0.0
FasterXML__jackson-dataformats-binary,ion,14,0,0.0,0,0.0
FasterXML__jackson-dataformats-binary,protobuf,13,0,0.0,0,0.0
FasterXML__jackson-dataformats-binary,smile,12,0,0.0,0,0.0
FasterXML__jackson-datatype-hibernate,hibernate4,30,0,0.0,0,0.0
FasterXML__jackson-datatype-hibernate,hibernate5,42,3,7.14,0,0.0
FasterXML__jackson-datatype-hibernate,hibernate5-jakarta,43,5,11.63,0,0.0
FasterXML__jackson-datatype-hibernate,hibernate6,38,2,5.26,0,0.0
FasterXML__jackson-jr,jr-annotation-support,12,0,0.0,0,0.0
FasterXML__jackson-jr,jr-extension-javatime,10,0,0.0,0,0.0
FasterXML__jackson-jr,jr-objects,10,0,0.0,0,0.0
FasterXML__jackson-jr,jr-retrofit2,19,3,15.79,0,0.0
FasterXML__jackson-jr,jr-stree,11,0,0.0,0,0.0
FasterXML__jackson-module-jsonSchema,jakarta,7,0,0.0,0,0.0
FasterXML__jackson-module-jsonSchema,javax,7,0,0.0,0,0.0
FasterXML__jackson-modules-java8,datatypes,12,0,0.0,0,0.0
FasterXML__jackson-modules-java8,datetime,12,0,0.0,0,0.0
FasterXML__jackson-modules-java8,parameter-names,17,1,5.88,0,0.0
FasterXML__java-classmate,FasterXML__java-classmate,3,0,0.0,0,0.0
FasterXML__woodstox,FasterXML__woodstox,16,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-client-core,6,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-client-log4j,3,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-client-log4j-kafka,8,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-client-log4j-redis,6,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-core,35,3,8.57,0,0.0
fayechenlong__plumelog,plumelog-dubbo,33,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-demo,134,2,1.49,12,8.96
fayechenlong__plumelog,plumelog-dubbo-demo,67,1,1.49,6,8.96
fayechenlong__plumelog,plumelog-http-demo,61,0,0.0,7,11.48
fayechenlong__plumelog,spring-boot-admin,75,0,0.0,11,14.67
fayechenlong__plumelog,plumelog-http,34,2,5.88,0,0.0
fayechenlong__plumelog,plumelog-lite,86,4,4.65,0,0.0
fayechenlong__plumelog,plumelog-lite-spring-boot-starter,86,6,6.98,0,0.0
fayechenlong__plumelog,plumelog-log4j,27,1,3.7,0,0.0
fayechenlong__plumelog,plumelog-log4j2,28,1,3.57,0,0.0
fayechenlong__plumelog,plumelog-logback,26,0,0.0,0,0.0
fayechenlong__plumelog,plumelog-lucene,75,6,8.0,0,0.0
fayechenlong__plumelog,plumelog-server,151,1,0.66,16,10.6
fayechenlong__plumelog,plumelog-trace,43,1,2.33,0,0.0
fcrepo__fcrepo,fcrepo-auth-common,248,1,0.4,11,4.44
fcrepo__fcrepo,fcrepo-auth-webac,226,0,0.0,14,6.19
fcrepo__fcrepo,fcrepo-common,28,0,0.0,2,7.14
fcrepo__fcrepo,fcrepo-configs,79,0,0.0,5,6.33
fcrepo__fcrepo,fcrepo-event-serialization,136,0,0.0,9,6.62
fcrepo__fcrepo,fcrepo-http-api,256,1,0.39,14,5.47
fcrepo__fcrepo,fcrepo-http-commons,178,1,0.56,10,5.62
fcrepo__fcrepo,fcrepo-jms,212,0,0.0,13,6.13
fcrepo__fcrepo,fcrepo-kernel-api,113,0,0.0,13,11.5
fcrepo__fcrepo,fcrepo-kernel-impl,125,0,0.0,12,9.6
fcrepo__fcrepo,fcrepo-persistence-api,75,0,0.0,9,12.0
fcrepo__fcrepo,fcrepo-persistence-common,78,0,0.0,7,8.97
fcrepo__fcrepo,fcrepo-persistence-ocfl,168,0,0.0,15,8.93
fcrepo__fcrepo,fcrepo-search-api,75,0,0.0,8,10.67
fcrepo__fcrepo,fcrepo-search-impl,123,0,0.0,12,9.76
fcrepo__fcrepo,fcrepo-stats-api,67,0,0.0,8,11.94
fcrepo__fcrepo,fcrepo-stats-impl,118,0,0.0,10,8.47
fcrepo__fcrepo,fcrepo-webapp,284,2,0.7,14,4.93
find-sec-bugs__find-sec-bugs,findsecbugs-plugin,44,1,2.27,1,2.27
find-sec-bugs__find-sec-bugs,findsecbugs-samples-deps,2,0,0.0,0,0.0
finmath__finmath-lib,finmath__finmath-lib,13,0,0.0,0,0.0
firebase__firebase-admin-java,firebase__firebase-admin-java,112,4,3.57,7,6.25
FishPiOffical__rhythm,FishPiOffical__rhythm,112,5,4.46,0,0.0
fizzgate__fizz-gateway-node,fizz-bootstrap,244,0,0.0,0,0.0
fizzgate__fizz-gateway-node,fizz-common,111,0,0.0,0,0.0
fizzgate__fizz-gateway-node,fizz-core,266,0,0.0,0,0.0
fizzgate__fizz-gateway-node,fizz-plugin,264,0,0.0,0,0.0
Flameish__Novel-Grabber,Flameish__Novel-Grabber,148,19,12.84,0,0.0
flapdoodle-oss__de.flapdoodle.embed.process,flapdoodle-oss__de.flapdoodle.embed.process,41,0,0.0,0,0.0
flipkart-incubator__zjsonpatch,flipkart-incubator__zjsonpatch,16,0,0.0,0,0.0
FluentLenium__FluentLenium,appium,84,3,3.57,4,4.76
FluentLenium__FluentLenium,performance,77,8,10.39,0,0.0
FluentLenium__FluentLenium,quickstart-chrome,79,8,10.13,0,0.0
FluentLenium__FluentLenium,quickstart-microsoft-browsers,96,14,14.58,0,0.0
FluentLenium__FluentLenium,quickstart-safari,101,13,12.87,0,0.0
FluentLenium__FluentLenium,spring,127,23,18.11,0,0.0
FluentLenium__FluentLenium,fluentlenium-assertj,71,2,2.82,3,4.23
FluentLenium__FluentLenium,fluentlenium-core,91,0,0.0,2,2.2
FluentLenium__FluentLenium,fluentlenium-cucumber,88,2,2.27,5,5.68
FluentLenium__FluentLenium,fluentlenium-junit,70,2,2.86,4,5.71
FluentLenium__FluentLenium,junit-common,57,7,12.28,0,0.0
FluentLenium__FluentLenium,fluentlenium-junit-jupiter,77,2,2.6,4,5.19
FluentLenium__FluentLenium,junit-jupiter-common,55,7,12.73,0,0.0
FluentLenium__FluentLenium,fluentlenium-spring-testng,100,2,2.0,6,6.0
FluentLenium__FluentLenium,fluentlenium-testng,72,2,2.78,4,5.56
FluentLenium__FluentLenium,testng-common,58,7,12.07,0,0.0
flyingsaucerproject__flyingsaucer,flying-saucer-core,18,0,0.0,1,5.56
flyingsaucerproject__flyingsaucer,flying-saucer-examples,21,0,0.0,1,4.76
flyingsaucerproject__flyingsaucer,flying-saucer-fop,50,1,2.0,3,6.0
flyingsaucerproject__flyingsaucer,flying-saucer-log4j,21,0,0.0,1,4.76
flyingsaucerproject__flyingsaucer,flying-saucer-pdf,23,1,4.35,1,4.35
flyingsaucerproject__flyingsaucer,flying-saucer-swt,20,0,0.0,1,5.0
forcedotcom__dataloader,forcedotcom__dataloader,56,0,0.0,0,0.0
forcedotcom__dataloader,xlstocsv,16,4,25.0,0,0.0
forcedotcom__wsc,forcedotcom__wsc,12,1,8.33,0,0.0
forge__roaster,api,0,0,0,0,0
forge__roaster,dist,2,0,0.0,0,0.0
forge__roaster,impl,17,4,23.53,0,0.0
foxinmy__weixin4j,weixin4j-base,24,5,20.83,1,4.17
foxinmy__weixin4j,weixin4j-example,35,2,5.71,0,0.0
foxinmy__weixin4j,weixin4j-mp,8,0,0.0,0,0.0
foxinmy__weixin4j,weixin4j-pay,8,0,0.0,0,0.0
foxinmy__weixin4j,weixin4j-qy,6,0,0.0,0,0.0
foxinmy__weixin4j,weixin4j-server,27,0,0.0,1,3.7
foxinmy__weixin4j,weixin4j-serverX,18,0,0.0,0,0.0
foxinmy__weixin4j,weixin4j-wxa,9,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.Auth.Basic,33,1,3.03,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.Auth.Keycloak,56,1,1.79,3,5.36
FraunhoferIOSB__FROST-Server,FROST-Server.Core,26,1,3.85,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.Core.Model,25,0,0.0,1,4.0
FraunhoferIOSB__FROST-Server,FROST-Server.HTTP,40,1,2.5,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.HTTP.Common,20,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.MQTT,39,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.MQTT.Moquette,27,1,3.7,4,14.81
FraunhoferIOSB__FROST-Server,FROST-Server.MQTTP,41,1,2.44,0,0.0
FraunhoferIOSB__FROST-Server,FROST-Server.SQLjooq,47,0,0.0,3,6.38
FraunhoferIOSB__FROST-Server,FROST-Server.Util,16,0,0.0,3,18.75
FraunhoferIOSB__FROST-Server,Actuation,15,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,BatchProcessing,12,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,CoreModel,16,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,CoreModelV2,13,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,FormatCsv,7,0,0.0,1,14.29
FraunhoferIOSB__FROST-Server,FormatDataArray,13,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,FormatGeoJson,3,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,ModelLoader,14,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,ModelOM,13,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,ModelRelations,13,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,ModelSampling,13,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,MultiDatastream,14,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,OData,11,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,OpenApi,6,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,Projects,16,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,ModelEditor,31,0,0.0,0,0.0
FraunhoferIOSB__FROST-Server,ModelExtractor,41,0,0.0,0,0.0
freechat-fun__freechat,freechat-common,20,0,0.0,1,5.0
freechat-fun__freechat,freechat-dal,10,0,0.0,0,0.0
freechat-fun__freechat,freechat-langchain4j,195,4,2.05,27,13.85
freechat-fun__freechat,java,33,3,9.09,0,0.0
freechat-fun__freechat,freechat-service,83,2,2.41,7,8.43
freechat-fun__freechat,freechat-start,183,1,0.55,17,9.29
freeok__so-novel,freeok__so-novel,39,3,7.69,0,0.0
funkygao__cp-ddd-framework,dddplus-enforce,5,0,0.0,0,0.0
funkygao__cp-ddd-framework,dddplus-maven-plugin,18,2,11.11,0,0.0
funkygao__cp-ddd-framework,dddplus-mybatis,9,0,0.0,0,0.0
funkygao__cp-ddd-framework,dddplus-plugin,4,0,0.0,0,0.0
funkygao__cp-ddd-framework,dddplus-runtime,10,0,0.0,0,0.0
funkygao__cp-ddd-framework,dddplus-spec,2,0,0.0,0,0.0
funkygao__cp-ddd-framework,dddplus-visualization,20,0,0.0,0,0.0
fusesource__jansi,fusesource__jansi,11,0,0.0,0,0.0
fushengqian__fuintCatering,fuint-repository,123,0,0.0,0,0.0
fushengqian__fuintCatering,fuint-utils,136,0,0.0,0,0.0
fushengqian__fuint,fuint-repository,123,0,0.0,0,0.0
fushengqian__fuint,fuint-utils,136,0,0.0,0,0.0
FusionAuth__java-http,FusionAuth__java-http,11,4,36.36,0,0.0
gaarason__database-all,database-api,2,0,0.0,0,0.0
gaarason__database-all,database-core,12,0,0.0,0,0.0
gaarason__database-all,database-generator,4,0,0.0,0,0.0
gaarason__database-all,database-logging,8,0,0.0,0,0.0
gaarason__database-all,database-query,2,0,0.0,0,0.0
gaarason__database-all,database-query-mssql,2,0,0.0,0,0.0
gaarason__database-all,database-query-mysql,4,0,0.0,0,0.0
gaarason__database-all,database-spring-boot-starter,31,0,0.0,2,6.45
gaarason__database-all,database-core-test,12,0,0.0,1,8.33
gaarason__database-all,database-generator-test,7,0,0.0,1,14.29
gaarason__database-all,database-spring-boot-starter-hikari-test,49,0,0.0,4,8.16
gaarason__database-all,database-spring-boot-starter-mybatis-test,63,2,3.17,7,11.11
gaarason__database-all,database-spring-boot-starter-test,76,0,0.0,8,10.53
gameyfin__gameyfin,backend,172,2,1.16,15,8.72
gaul__modernizer-maven-plugin,modernizer-maven-annotations,0,0,0,0,0
gaul__modernizer-maven-plugin,modernizer-maven-plugin,54,6,11.11,0,0.0
gaul__modernizer-maven-plugin,issue-28-option-disabled,0,0,0,0,0
gaul__modernizer-maven-plugin,issue-28-option-enabled,0,0,0,0,0
gaul__s3proxy,gaul__s3proxy,144,24,16.67,0,0.0
georgewfraser__java-language-server,georgewfraser__java-language-server,10,0,0.0,0,0.0
GeoWebCache__geowebcache,arcgiscache,69,1,1.45,3,4.35
GeoWebCache__geowebcache,azureblob,117,3,2.56,16,13.68
GeoWebCache__geowebcache,core,70,4,5.71,3,4.29
GeoWebCache__geowebcache,bdb,73,1,1.37,3,4.11
GeoWebCache__geowebcache,jdbc,78,3,3.85,3,3.85
GeoWebCache__geowebcache,distributed,75,1,1.33,3,4.0
GeoWebCache__geowebcache,georss,114,1,0.88,3,2.63
GeoWebCache__geowebcache,gmaps,69,1,1.45,3,4.35
GeoWebCache__geowebcache,kml,64,1,1.56,3,4.69
GeoWebCache__geowebcache,mbtiles,131,3,2.29,4,3.05
GeoWebCache__geowebcache,rest,76,3,3.95,3,3.95
GeoWebCache__geowebcache,s3storage,98,8,8.16,3,3.06
GeoWebCache__geowebcache,sqlite,131,3,2.29,4,3.05
GeoWebCache__geowebcache,swiftblob,77,1,1.3,3,3.9
GeoWebCache__geowebcache,tms,71,1,1.41,3,4.23
GeoWebCache__geowebcache,ve,64,1,1.56,3,4.69
GeoWebCache__geowebcache,wms,131,3,2.29,4,3.05
GeoWebCache__geowebcache,wmts,71,1,1.41,3,4.23
geshanzsq__geshanzsq-nav,geshanzsq-nav-common-core,82,1,1.22,7,8.54
geshanzsq__geshanzsq-nav,geshanzsq-nav-common-swagger,75,1,1.33,6,8.0
ghostxbh__uzy-ssm-mall,ghostxbh__uzy-ssm-mall,127,0,0.0,0,0.0
GIScience__openrouteservice,ors-api,119,2,1.68,15,12.61
GIScience__openrouteservice,ors-benchmark,111,4,3.6,13,11.71
GIScience__openrouteservice,ors-engine,173,3,1.73,14,8.09
git-commit-id__git-commit-id-maven-plugin,git-commit-id__git-commit-id-maven-plugin,63,4,6.35,0,0.0
git-moss__ConvertWithMoss,git-moss__ConvertWithMoss,7,0,0.0,0,0.0
git-moss__DrivenByMoss,git-moss__DrivenByMoss,12,0,0.0,0,0.0
gluonhq__gluonfx-maven-plugin,gluonhq__gluonfx-maven-plugin,53,4,7.55,0,0.0
googleads__googleads-java-lib,admanager_axis,88,7,7.95,0,0.0
googleads__googleads-java-lib,ads_lib,122,15,12.3,0,0.0
googleads__googleads-java-lib,ads_lib_appengine,69,0,0.0,0,0.0
googleads__googleads-java-lib,ads_lib_axis,20,1,5.0,0,0.0
googleads__googleads-java-lib,dfp_appengine,61,7,11.48,0,0.0
googleads__googleads-java-lib,dfp_axis,60,6,10.0,0,0.0
googleapis__google-api-java-client,google-api-client,32,2,6.25,0,0.0
googleapis__google-api-java-client,google-api-client-android,23,3,13.04,3,13.04
googleapis__google-api-java-client,google-api-client-apache-v5,32,2,6.25,0,0.0
googleapis__google-api-java-client,google-api-client-appengine,30,2,6.67,1,3.33
googleapis__google-api-java-client,google-api-client-gson,25,2,8.0,0,0.0
googleapis__google-api-java-client,google-api-client-jackson2,25,2,8.0,0,0.0
googleapis__google-api-java-client,google-api-client-protobuf,28,2,7.14,1,3.57
googleapis__google-api-java-client,google-api-client-servlet,27,2,7.41,0,0.0
googleapis__google-api-java-client,google-api-client-xml,20,2,10.0,2,10.0
googleapis__google-http-java-client,google-http-client,26,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-android,11,1,9.09,1,9.09
googleapis__google-http-java-client,google-http-client-apache-v2,8,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-apache-v5,15,0,0.0,2,13.33
googleapis__google-http-java-client,google-http-client-appengine,10,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-findbugs,16,0,0.0,1,6.25
googleapis__google-http-java-client,google-http-client-findbugs-test,3,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-gson,6,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-jackson2,6,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-protobuf,5,0,0.0,0,0.0
googleapis__google-http-java-client,google-http-client-test,11,0,0.0,2,18.18
googleapis__google-http-java-client,google-http-client-xml,12,0,0.0,2,16.67
googleapis__google-http-java-client,dailymotion-simple-cmdline-sample,3,0,0.0,0,0.0
googleapis__google-http-java-client,snippets,37,5,13.51,10,27.03
googleapis__google-oauth-java-client,google-oauth-client,20,2,10.0,1,5.0
googleapis__google-oauth-java-client,google-oauth-client-appengine,28,2,7.14,1,3.57
googleapis__google-oauth-java-client,google-oauth-client-java6,21,2,9.52,1,4.76
googleapis__google-oauth-java-client,google-oauth-client-jetty,19,2,10.53,1,5.26
googleapis__google-oauth-java-client,google-oauth-client-servlet,20,2,10.0,2,10.0
googleapis__google-oauth-java-client,dailymotion-cmdline-sample,21,2,9.52,2,9.52
googleapis__google-oauth-java-client,keycloak-pkce-cmdline-sample,21,2,9.52,2,9.52
GoogleCloudDataproc__hadoop-connectors,gcs,131,15,11.45,3,2.29
GoogleCloudDataproc__hadoop-connectors,gcsio,110,12,10.91,7,6.36
GoogleCloudDataproc__hadoop-connectors,util,40,7,17.5,1,2.5
GoogleCloudDataproc__hadoop-connectors,util-hadoop,42,7,16.67,2,4.76
GoogleCloudPlatform__bank-of-anthos,balancereader,166,4,2.41,22,13.25
GoogleCloudPlatform__bank-of-anthos,ledgerwriter,171,4,2.34,22,12.87
GoogleCloudPlatform__bank-of-anthos,transactionhistory,166,4,2.41,22,13.25
GoogleCloudPlatform__bank-of-anthos,ledgermonolith,163,4,2.45,21,12.88
GoogleCloudPlatform__cloud-bigtable-examples,dataflow-connector-examples,184,63,34.24,0,0.0
GoogleCloudPlatform__cloud-bigtable-examples,dataproc-wordcount,105,14,13.33,0,0.0
GoogleCloudPlatform__cloud-bigtable-examples,metric-scaler,63,19,30.16,0,0.0
GoogleCloudPlatform__cloud-bigtable-examples,quickstart,67,20,29.85,0,0.0
GoogleCloudPlatform__jit-groups,sources,253,3,1.19,46,18.18
GoogleCloudPlatform__pubsub,flink-connector-gcp-pubsub,147,11,7.48,1,0.68
GoogleCloudPlatform__pubsub,pubsub-streaming,36,1,2.78,0,0.0
GoogleCloudPlatform__pubsub,kafka-connector,100,41,41.0,0,0.0
GoogleCloudPlatform__pubsub,load-test-framework,58,0,0.0,0,0.0
GoogleCloudPlatform__pubsub,ordering-keys-prober,55,0,0.0,0,0.0
GoogleCloudPlatform__pubsub,sql-streaming-copier,18,1,5.56,0,0.0
google__adk-java,core,177,16,9.04,8,4.52
google__adk-java,dev,190,4,2.11,16,8.42
google__auto,common,18,4,22.22,0,0.0
google__auto,factory,25,6,24.0,0,0.0
google__auto,functional,73,7,9.59,0,0.0
google__auto,annotations,0,0,0,0,0
google__auto,processor,17,3,17.65,0,0.0
google__auto,value,71,0,0.0,1,1.41
google__compile-testing,google__compile-testing,15,3,20.0,0,0.0
google__google-java-format,core,20,1,5.0,0,0.0
google__gson,extras,16,1,6.25,0,0.0
google__gson,gson,13,3,23.08,0,0.0
google__gson,metrics,37,2,5.41,0,0.0
google__gson,proto,14,3,21.43,0,0.0
google__gson,test-jpms,15,1,6.67,0,0.0
google__gson,test-shrinker,15,1,6.67,0,0.0
google__guice,guice-demo,19,4,21.05,0,0.0
google__j2objc,annotations,0,0,0,0,0
google__jimfs,jimfs,16,1,6.25,0,0.0
google__mug,mug,26,2,7.69,0,0.0
google__mug,mug-algorithms,21,3,14.29,0,0.0
google__mug,mug-bigquery,91,4,4.4,0,0.0
google__mug,mug-errorprone,37,5,13.51,1,2.7
google__mug,mug-guava,37,3,8.11,1,2.7
google__mug,mug-protobuf,21,3,14.29,1,4.76
google__open-location-code,java,3,0,0.0,0,0.0
google__TestParameterInjector,junit4,15,4,26.67,0,0.0
google__TestParameterInjector,junit5,24,3,12.5,0,0.0
google__truth,core,73,1,1.37,0,0.0
google__truth,liteproto,11,0,0.0,0,0.0
google__truth,proto,12,0,0.0,0,0.0
google__truth,re2j,3,0,0.0,0,0.0
goxr3plus__XR3Player,goxr3plus__XR3Player,59,3,5.08,0,0.0
